Crop,Date,Variety,State,District,Min Price (Rs-Quintal),Max Price (Rs-Quintal),Modal Price
Tomato,11-01-2024,Local,Andhra Pradesh,Chittor,1000,2100,1660
Tomato,18-01-2024,Local,Andhra Pradesh,Chittor,1000,2000,1500
Tomato,25-01-2024,Local,Andhra Pradesh,Chittor,1000,2200,1600
Tomato,27-01-2024,Local,Andhra Pradesh,Chittor,1000,2200,1600
Tomato,23-01-2024,Local,Andhra Pradesh,Chittor,800,1800,1200
Tomato,24-01-2024,Local,Andhra Pradesh,Chittor,1000,2200,1600
Tomato,18-12-2023,Local,Andhra Pradesh,Chittor,800,1700,1300
Tomato,21-11-2023,Local,Andhra Pradesh,Chittor,1200,2800,2000
Tomato,21-11-2023,Local,Andhra Pradesh,Chittor,1200,2800,2000
Tomato,18-03-2024,Local,Andhra Pradesh,Chittor,1000,1800,1460
Tomato,26-03-2024,Local,Andhra Pradesh,Chittor,900,1700,1360
Tomato,27-03-2024,Local,Andhra Pradesh,Chittor,900,1800,1400
Tomato,22-03-2024,Local,Andhra Pradesh,Chittor,1000,1700,1400
Tomato,22-02-2024,Local,Andhra Pradesh,Chittor,900,1800,1460
Tomato,23-02-2024,Local,Andhra Pradesh,Chittor,900,1800,1460
Tomato,13-02-2024,Local,Andhra Pradesh,Chittor,900,1800,1500
Tomato,14-02-2024,Local,Andhra Pradesh,Chittor,900,1600,1330
Tomato,07-03-2024,Local,Andhra Pradesh,Chittor,800,1530,1260
Tomato,12-03-2024,Local,Andhra Pradesh,Chittor,800,1500,1160
Tomato,13-03-2024,Local,Andhra Pradesh,Chittor,1000,2000,1600
Tomato,06-03-2024,Local,Andhra Pradesh,Chittor,800,1800,1360
Tomato,15-03-2024,Local,Andhra Pradesh,Chittor,1000,2200,1660
Tomato,17-03-2024,Local,Andhra Pradesh,Chittor,800,2000,1600
Tomato,14-03-2024,Local,Andhra Pradesh,Chittor,900,1800,1400
Tomato,17-10-2023,Local,Andhra Pradesh,Chittor,730,1100,960
Tomato,18-10-2023,Local,Andhra Pradesh,Chittor,700,1060,900
Tomato,16-10-2023,Local,Andhra Pradesh,Chittor,730,1100,960
Tomato,19-10-2023,Local,Andhra Pradesh,Chittor,750,1200,1000
Tomato,11-10-2023,Local,Andhra Pradesh,Chittor,650,1130,900
Tomato,06-10-2023,Local,Andhra Pradesh,Chittor,600,900,750
Tomato,05-10-2023,Local,Andhra Pradesh,Chittor,600,900,830
Tomato,09-10-2023,Local,Andhra Pradesh,Chittor,600,860,750
Tomato,27-10-2023,Local,Andhra Pradesh,Chittor,1000,2800,2200
Tomato,25-10-2023,Local,Andhra Pradesh,Chittor,750,1400,1000
Tomato,30-10-2023,Local,Andhra Pradesh,Chittor,1200,2330,1800
Tomato,31-10-2023,Local,Andhra Pradesh,Chittor,1200,2400,2000
Tomato,01-11-2023,Local,Andhra Pradesh,Chittor,1000,2400,1660
Tomato,20-10-2023,Local,Andhra Pradesh,Chittor,660,1060,900
Tomato,03-10-2023,Local,Andhra Pradesh,Chittor,600,900,750
Tomato,04-10-2023,Local,Andhra Pradesh,Chittor,600,900,750
Tomato,12-10-2023,Local,Andhra Pradesh,Chittor,650,950,830
Tomato,06-10-2023,Local,Andhra Pradesh,Chittor,600,900,750
Tomato,05-10-2023,Local,Andhra Pradesh,Chittor,600,900,830
Tomato,09-10-2023,Local,Andhra Pradesh,Chittor,600,860,750
Tomato,27-10-2023,Local,Andhra Pradesh,Chittor,1000,2800,2200
Tomato,25-10-2023,Local,Andhra Pradesh,Chittor,750,1400,1000
Tomato,30-10-2023,Local,Andhra Pradesh,Chittor,1200,2330,1800
Tomato,31-10-2023,Local,Andhra Pradesh,Chittor,1200,2400,2000
Tomato,01-11-2023,Local,Andhra Pradesh,Chittor,1000,2400,1660
Tomato,20-10-2023,Local,Andhra Pradesh,Chittor,660,1060,900
Tomato,03-10-2023,Local,Andhra Pradesh,Chittor,600,900,750
Tomato,04-10-2023,Local,Andhra Pradesh,Chittor,600,900,750
Tomato,12-10-2023,Local,Andhra Pradesh,Chittor,650,950,830
Tomato,13-10-2023,Local,Andhra Pradesh,Chittor,660,1200,980
Tomato,10-10-2023,Local,Andhra Pradesh,Chittor,600,1000,830
Tomato,02-11-2023,Local,Andhra Pradesh,Chittor,1000,2200,1660
Tomato,06-11-2023,Local,Andhra Pradesh,Chittor,1000,2400,1800
Tomato,30-05-2024,Local,Andhra Pradesh,Chittor,1660,3000,2400
Tomato,31-05-2024,Local,Andhra Pradesh,Chittor,1660,3000,2330
Tomato,28-03-2024,Local,Andhra Pradesh,Chittor,1000,1800,1400
Tomato,11-06-2024,Local,Andhra Pradesh,Chittor,2500,5300,4000
Tomato,15-06-2024,Local,Andhra Pradesh,Chittor,2400,5000,3800
Tomato,16-06-2024,Local,Andhra Pradesh,Chittor,2600,5600,4000
Tomato,17-06-2024,Local,Andhra Pradesh,Chittor,3000,6300,4800
Tomato,04-04-2024,Local,Andhra Pradesh,Chittor,1100,2800,2300
Tomato,05-04-2024,Local,Andhra Pradesh,Chittor,1000,2500,2000
Tomato,06-04-2024,Local,Andhra Pradesh,Chittor,1000,2500,1860
Tomato,06-04-2024,Local,Andhra Pradesh,Chittor,1000,2500,1860
Tomato,12-06-2024,Local,Andhra Pradesh,Chittor,2500,5300,4000
Tomato,13-06-2024,Local,Andhra Pradesh,Chittor,2400,5000,4200
Tomato,10-04-2024,Local,Andhra Pradesh,Chittor,1000,2200,1800
Tomato,19-06-2024,Local,Andhra Pradesh,Chittor,3300,6500,5000
Tomato,18-06-2024,Local,Andhra Pradesh,Chittor,3000,6000,4800
Tomato,18-06-2024,Local,Andhra Pradesh,Chittor,3000,6000,4800
Tomato,17-05-2024,Local,Andhra Pradesh,Chittor,900,1500,1200
Tomato,18-05-2024,Local,Andhra Pradesh,Chittor,1000,1600,1300
Tomato,01-06-2024,Local,Andhra Pradesh,Chittor,1400,2660,2000
Tomato,02-06-2024,Local,Andhra Pradesh,Chittor,2000,3300,2700
Tomato,03-06-2024,Local,Andhra Pradesh,Chittor,2000,3660,2800
Tomato,04-06-2024,Local,Andhra Pradesh,Chittor,2000,4400,3360
Tomato,23-06-2024,Local,Andhra Pradesh,Chittor,4800,6300,5500
Tomato,27-06-2024,Local,Andhra Pradesh,Chittor,2800,3660,3200
Tomato,26-06-2024,Local,Andhra Pradesh,Chittor,2400,3800,3200
Tomato,24-06-2024,Local,Andhra Pradesh,Chittor,4000,6000,5200
Tomato,02-07-2024,Local,Andhra Pradesh,Chittor,2500,3700,3200
Tomato,01-07-2024,Local,Andhra Pradesh,Chittor,2200,3500,2800
Tomato,05-06-2024,Local,Andhra Pradesh,Chittor,2400,5500,4200
Tomato,07-06-2024,Local,Andhra Pradesh,Chittor,2700,4600,3500
Tomato,09-06-2024,Local,Andhra Pradesh,Chittor,2400,5000,3800
Tomato,10-06-2024,Local,Andhra Pradesh,Chittor,2500,5300,4000
Tomato,15-04-2024,Local,Andhra Pradesh,Chittor,860,1400,1100
Tomato,12-04-2024,Local,Andhra Pradesh,Chittor,800,1600,1200
Tomato,08-04-2024,Local,Andhra Pradesh,Chittor,1200,2400,1860
Tomato,08-04-2024,Local,Andhra Pradesh,Chittor,1200,2400,1860
Tomato,16-04-2024,Local,Andhra Pradesh,Chittor,900,1500,1200
Tomato,04-05-2024,Local,Andhra Pradesh,Chittor,800,1500,1200
Tomato,10-07-2024,Local,Andhra Pradesh,Chittor,2800,4500,3600
Tomato,03-07-2024,Local,Andhra Pradesh,Chittor,2500,3300,2900
Tomato,12-07-2024,Local,Andhra Pradesh,Chittor,4000,5200,4600
Tomato,18-07-2024,Local,Andhra Pradesh,Chittor,5130,6000,5500
Tomato,14-04-2024,Local,Andhra Pradesh,Chittor,1000,1800,1400
Tomato,14-04-2024,Local,Andhra Pradesh,Chittor,1000,1800,1400
Tomato,04-07-2024,Local,Andhra Pradesh,Chittor,2600,3300,3000
Tomato,11-07-2024,Local,Andhra Pradesh,Chittor,4000,5200,4600
Tomato,12-08-2024,Local,Andhra Pradesh,Chittor,1530,2130,1860
Tomato,22-07-2024,Local,Andhra Pradesh,Chittor,5200,6000,5600
Tomato,24-07-2024,Local,Andhra Pradesh,Chittor,3800,4530,4160
Tomato,16-07-2024,Local,Andhra Pradesh,Chittor,5840,7000,6330
Tomato,01-08-2024,Local,Andhra Pradesh,Chittor,1830,2500,2260
Tomato,26-07-2024,Local,Andhra Pradesh,Chittor,1800,2800,2460
Tomato,25-07-2024,Local,Andhra Pradesh,Chittor,2460,3300,2800
Tomato,23-07-2024,Local,Andhra Pradesh,Chittor,4130,5000,4500
Tomato,20-07-2024,Local,Andhra Pradesh,Chittor,5260,6280,5730
Tomato,27-07-2024,Local,Andhra Pradesh,Chittor,1800,2330,2060
Tomato,16-08-2024,Local,Andhra Pradesh,Chittor,1860,2700,2230
Tomato,17-08-2024,Local,Andhra Pradesh,Chittor,1860,2660,2230
Tomato,14-08-2024,Local,Andhra Pradesh,Chittor,1430,2060,1700
Tomato,23-08-2024,Local,Andhra Pradesh,Chittor,1800,2530,2260
Tomato,27-08-2024,Local,Andhra Pradesh,Chittor,1530,2060,1860
Tomato,21-08-2024,Local,Andhra Pradesh,Chittor,1530,2000,1800
Tomato,22-08-2024,Local,Andhra Pradesh,Chittor,1760,2330,2100
Tomato,31-07-2024,Local,Andhra Pradesh,Chittor,1800,2700,2230
Tomato,03-08-2024,Local,Andhra Pradesh,Chittor,1830,2400,2260
Tomato,08-08-2024,Local,Andhra Pradesh,Chittor,1760,2430,2100
Tomato,06-08-2024,Local,Andhra Pradesh,Chittor,1760,2430,2100
Tomato,07-08-2024,Local,Andhra Pradesh,Chittor,2230,3000,2660
Tomato,05-08-2024,Local,Andhra Pradesh,Chittor,1800,2500,2180
Tomato,09-08-2024,Local,Andhra Pradesh,Chittor,1800,2660,2230
Tomato,29-08-2024,Local,Andhra Pradesh,Chittor,1400,1860,1600
Tomato,28-08-2024,Local,Andhra Pradesh,Chittor,1560,2100,1930
Tomato,05-09-2024,Local,Andhra Pradesh,Chittor,1660,2430,2100
Tomato,19-08-2024,Local,Andhra Pradesh,Chittor,1530,2000,1800
Tomato,04-09-2024,Local,Andhra Pradesh,Chittor,1830,2530,2260
Tomato,03-09-2024,Local,Andhra Pradesh,Chittor,1860,2530,2280
Tomato,30-08-2024,Local,Andhra Pradesh,Chittor,1530,2000,1750
Tomato,02-09-2024,Local,Andhra Pradesh,Chittor,1860,2530,2280
Tomato,06-09-2024,Local,Andhra Pradesh,Chittor,1830,2530,2260
Tomato,09-09-2024,Local,Andhra Pradesh,Chittor,2060,2660,2330
Tomato,19-09-2024,Local,Andhra Pradesh,Chittor,2800,3700,3100
Tomato,17-09-2024,Local,Andhra Pradesh,Chittor,2730,3530,3060
Tomato,20-09-2024,Local,Andhra Pradesh,Chittor,2800,3600,3130
Tomato,23-09-2024,Local,Andhra Pradesh,Chittor,3530,4200,3860
Tomato,30-09-2024,Local,Andhra Pradesh,Chittor,4060,5000,4530
Tomato,25-09-2024,Local,Andhra Pradesh,Chittor,3400,4100,3860
Tomato,26-09-2024,Local,Andhra Pradesh,Chittor,3460,4130,3800
Tomato,27-09-2024,Local,Andhra Pradesh,Chittor,3400,4100,3860
Tomato,24-09-2024,Local,Andhra Pradesh,Chittor,3400,4100,3800
Turmeric,30-09-2024,Finger,Andhra Pradesh,Guntur,10800,12900,12600
Turmeric,30-09-2024,Bulb,Andhra Pradesh,Guntur,10800,12900,12600
Turmeric,25-09-2024,Finger,Andhra Pradesh,Guntur,11500,13000,12700
Turmeric,25-09-2024,Bulb,Andhra Pradesh,Guntur,11500,12500,12475
Turmeric,24-09-2024,Finger,Andhra Pradesh,Guntur,10500,12500,11800
Turmeric,24-09-2024,Bulb,Andhra Pradesh,Guntur,12050,12500,12450
Turmeric,23-09-2024,Bulb,Andhra Pradesh,Guntur,11000,12500,12500
Turmeric,23-09-2024,Finger,Andhra Pradesh,Guntur,10150,12500,12500
Turmeric,19-09-2024,Finger,Andhra Pradesh,Guntur,10000,12875,12400
Turmeric,19-09-2024,Bulb,Andhra Pradesh,Guntur,10000,12400,12400
Turmeric,17-09-2024,Bulb,Andhra Pradesh,Guntur,13190,13190,13190
Turmeric,13-09-2024,Bulb,Andhra Pradesh,Guntur,11900,12700,12000
Turmeric,13-09-2024,Finger,Andhra Pradesh,Guntur,11900,12000,12000
Turmeric,09-11-2024,Bulb,Andhra Pradesh,Guntur,13000,13000,13000
Turmeric,09-11-2024,Finger,Andhra Pradesh,Guntur,13000,13211,13000
Turmeric,09-10-2024,Bulb,Andhra Pradesh,Guntur,12500,12800,12500
Turmeric,09-10-2024,Finger,Andhra Pradesh,Guntur,12500,12500,12500
Turmeric,09-05-2024,Finger,Andhra Pradesh,Guntur,12650,12650,12650
Turmeric,09-05-2024,Bulb,Andhra Pradesh,Guntur,12650,12650,12650
Turmeric,09-03-2024,Finger,Andhra Pradesh,Guntur,12100,12500,12500
Turmeric,09-03-2024,Bulb,Andhra Pradesh,Guntur,12100,12500,12500
Turmeric,09-02-2024,Bulb,Andhra Pradesh,Guntur,11500,11500,11500
Turmeric,09-02-2024,Finger,Andhra Pradesh,Guntur,10000,11500,11500
Turmeric,29-08-2024,Finger,Andhra Pradesh,Guntur,10700,11350,11350
Turmeric,29-08-2024,Bulb,Andhra Pradesh,Guntur,11000,12000,11350
Turmeric,28-08-2024,Bulb,Andhra Pradesh,Guntur,10100,12611,12500
Turmeric,28-08-2024,Finger,Andhra Pradesh,Guntur,10100,12800,12500
Turmeric,27-08-2024,Bulb,Andhra Pradesh,Guntur,10600,12501,12100
Turmeric,27-08-2024,Finger,Andhra Pradesh,Guntur,10600,12700,12300
Turmeric,23-08-2024,Bulb,Andhra Pradesh,Guntur,10800,12800,12200
Turmeric,23-08-2024,Finger,Andhra Pradesh,Guntur,10800,12880,12800
Turmeric,22-08-2024,Bulb,Andhra Pradesh,Guntur,10800,12900,12000
Turmeric,22-08-2024,Finger,Andhra Pradesh,Guntur,10800,12200,12000
Turmeric,20-08-2024,Bulb,Andhra Pradesh,Guntur,12150,12880,12800
Turmeric,20-08-2024,Finger,Andhra Pradesh,Guntur,12150,12800,12800
Turmeric,19-08-2024,Bulb,Andhra Pradesh,Guntur,10000,12800,12500
Turmeric,19-08-2024,Finger,Andhra Pradesh,Guntur,10000,12800,12800
Turmeric,14-08-2024,Finger,Andhra Pradesh,Guntur,10100,12600,12300
Turmeric,14-08-2024,Bulb,Andhra Pradesh,Guntur,10200,13000,12300
Turmeric,08-12-2024,Bulb,Andhra Pradesh,Guntur,10900,12900,12200
Turmeric,08-12-2024,Finger,Andhra Pradesh,Guntur,10900,13100,12200
Turmeric,08-08-2024,Finger,Andhra Pradesh,Guntur,12550,13300,13100
Turmeric,08-08-2024,Bulb,Andhra Pradesh,Guntur,12550,13300,13100
Turmeric,08-05-2024,Finger,Andhra Pradesh,Guntur,12250,13375,13100
Turmeric,08-05-2024,Bulb,Andhra Pradesh,Guntur,12250,13500,12800
Turmeric,24-07-2024,Bulb,Andhra Pradesh,Guntur,11800,13300,13000
Turmeric,24-07-2024,Finger,Andhra Pradesh,Guntur,11800,13250,13000
Turmeric,19-07-2024,Finger,Andhra Pradesh,Guntur,10300,13100,12700
Turmeric,19-07-2024,Bulb,Andhra Pradesh,Guntur,10300,13100,12700
Turmeric,15-07-2024,Bulb,Andhra Pradesh,Guntur,12300,13625,13481
Turmeric,15-07-2024,Finger,Andhra Pradesh,Guntur,12300,13625,13481
Turmeric,07-08-2024,Finger,Andhra Pradesh,Guntur,12000,13650,13400
Turmeric,07-08-2024,Bulb,Andhra Pradesh,Guntur,11750,13650,13400
Turmeric,07-04-2024,Finger,Andhra Pradesh,Guntur,11000,13900,12950
Turmeric,07-02-2024,Finger,Andhra Pradesh,Guntur,11000,13000,12750
Turmeric,28-06-2024,Finger,Andhra Pradesh,Guntur,11200,13750,13400
Turmeric,28-06-2024,Bulb,Andhra Pradesh,Guntur,11200,13750,13400
Turmeric,26-06-2024,Finger,Andhra Pradesh,Guntur,12425,13800,13300
Turmeric,26-06-2024,Bulb,Andhra Pradesh,Guntur,12425,13800,13325
Turmeric,25-06-2024,Bulb,Andhra Pradesh,Guntur,11500,13500,13300
Turmeric,25-06-2024,Finger,Andhra Pradesh,Guntur,11000,13590,13300
Turmeric,21-06-2024,Bulb,Andhra Pradesh,Guntur,13000,13750,13500
Turmeric,21-06-2024,Finger,Andhra Pradesh,Guntur,13000,13800,13500
Turmeric,20-06-2024,Bulb,Andhra Pradesh,Guntur,13000,13950,13650
Turmeric,20-06-2024,Finger,Andhra Pradesh,Guntur,13000,13950,13650
Turmeric,14-06-2024,Finger,Andhra Pradesh,Guntur,13100,14400,13800
Turmeric,14-06-2024,Bulb,Andhra Pradesh,Guntur,13000,14400,13800
Turmeric,13-06-2024,Finger,Andhra Pradesh,Guntur,13800,14200,14000
Turmeric,13-06-2024,Bulb,Andhra Pradesh,Guntur,13800,14300,14000
Turmeric,06-11-2024,Bulb,Andhra Pradesh,Guntur,10200,14400,14250
Turmeric,06-11-2024,Finger,Andhra Pradesh,Guntur,10200,14400,14250
Turmeric,06-10-2024,Finger,Andhra Pradesh,Guntur,13550,14650,14390
Turmeric,06-10-2024,Bulb,Andhra Pradesh,Guntur,13100,14475,14200
Turmeric,06-06-2024,Bulb,Andhra Pradesh,Guntur,12000,13200,12000
Turmeric,06-06-2024,Finger,Andhra Pradesh,Guntur,12000,12326,12000
Turmeric,30-05-2024,Finger,Andhra Pradesh,Guntur,13600,14250,14250
Turmeric,30-05-2024,Bulb,Andhra Pradesh,Guntur,14000,14250,14250
Turmeric,29-05-2024,Finger,Andhra Pradesh,Guntur,14200,14725,14725
Turmeric,29-05-2024,Bulb,Andhra Pradesh,Guntur,13725,14725,14725
Turmeric,28-05-2024,Finger,Andhra Pradesh,Guntur,13600,15100,14600
Turmeric,28-05-2024,Bulb,Andhra Pradesh,Guntur,13600,14700,14500
Turmeric,27-05-2024,Finger,Andhra Pradesh,Guntur,12000,14675,14400
Turmeric,21-03-2024,Finger,Andhra Pradesh,Guntur,11500,13500,13500
Turmeric,14-03-2024,Bulb,Andhra Pradesh,Guntur,10450,15400,15311
Turmeric,14-03-2024,Finger,Andhra Pradesh,Guntur,10450,15400,15311
Turmeric,03-12-2024,Bulb,Andhra Pradesh,Guntur,12400,14300,13800
Turmeric,03-12-2024,Finger,Andhra Pradesh,Guntur,12400,14300,13700
Turmeric,03-07-2024,Bulb,Andhra Pradesh,Guntur,12825,13400,12825
Turmeric,03-07-2024,Finger,Andhra Pradesh,Guntur,10011,13400,12825
Turmeric,03-06-2024,Bulb,Andhra Pradesh,Cuddapah,11712,13589,12200
Turmeric,03-06-2024,Bulb,Andhra Pradesh,Guntur,12300,13300,12950
Turmeric,03-06-2024,Finger,Andhra Pradesh,Cuddapah,11555,14069,13362
Turmeric,03-06-2024,Finger,Andhra Pradesh,Guntur,12300,13600,12950
Turmeric,03-05-2024,Finger,Andhra Pradesh,Cuddapah,4465,13622,12812
Turmeric,03-05-2024,Bulb,Andhra Pradesh,Cuddapah,11112,12389,12115
Turmeric,03-04-2024,Bulb,Andhra Pradesh,Guntur,12000,13600,12990
Turmeric,03-04-2024,Bulb,Andhra Pradesh,Cuddapah,9689,9689,9689
Turmeric,03-04-2024,Finger,Andhra Pradesh,Guntur,12900,13600,13600
Turmeric,03-01-2024,Bulb,Andhra Pradesh,Cuddapah,10592,12015,12015
Turmeric,03-01-2024,Finger,Andhra Pradesh,Cuddapah,10379,12662,12652
Turmeric,03-01-2024,Finger,Andhra Pradesh,Guntur,12660,12825,12725
Turmeric,03-01-2024,Bulb,Andhra Pradesh,Guntur,10990,12825,12725
Turmeric,29-02-2024,Bulb,Andhra Pradesh,Guntur,12100,12500,12500
Turmeric,29-02-2024,Bulb,Andhra Pradesh,Cuddapah,10515,11969,11835
Turmeric,29-02-2024,Finger,Andhra Pradesh,Guntur,12100,12500,12500
Turmeric,29-02-2024,Finger,Andhra Pradesh,Cuddapah,11752,12726,12222
Turmeric,20-02-2024,Bulb,Andhra Pradesh,Guntur,10700,11500,10700
Turmeric,20-02-2024,Finger,Andhra Pradesh,Cuddapah,11466,11466,11466
Turmeric,20-02-2024,Finger,Andhra Pradesh,Guntur,9500,11700,10700
Turmeric,19-02-2024,Finger,Andhra Pradesh,Guntur,9800,11700,11700
Turmeric,19-02-2024,Bulb,Andhra Pradesh,Guntur,9800,11700,11000
Turmeric,16-02-2024,Bulb,Andhra Pradesh,Guntur,9000,11975,11400
Turmeric,16-02-2024,Finger,Andhra Pradesh,Guntur,10100,11975,11400
Turmeric,15-02-2024,Finger,Andhra Pradesh,Cuddapah,8879,11459,10835
Turmeric,15-02-2024,Bulb,Andhra Pradesh,Cuddapah,10239,10999,10789
Turmeric,15-02-2024,Bulb,Andhra Pradesh,Guntur,9200,9200,9200
Turmeric,15-02-2024,Finger,Andhra Pradesh,Guntur,9200,9200,9200
Turmeric,14-02-2024,Bulb,Andhra Pradesh,Cuddapah,10865,10865,10865
Turmeric,14-02-2024,Finger,Andhra Pradesh,Cuddapah,9889,9889,9889
Turmeric,13-02-2024,Finger,Andhra Pradesh,Guntur,10000,11800,10800
Turmeric,13-02-2024,Bulb,Andhra Pradesh,Guntur,10000,11800,10800
Turmeric,13-02-2024,Finger,Andhra Pradesh,Cuddapah,9888,10785,10155
Turmeric,02-12-2024,Finger,Andhra Pradesh,Cuddapah,8272,11285,11125
Turmeric,02-12-2024,Bulb,Andhra Pradesh,Cuddapah,7869,10789,10629
Turmeric,02-09-2024,Bulb,Andhra Pradesh,Cuddapah,8209,10799,10529
Turmeric,02-09-2024,Finger,Andhra Pradesh,Cuddapah,3012,11476,4512
Turmeric,02-09-2024,Bulb,Andhra Pradesh,Guntur,10500,11525,11500
Turmeric,02-09-2024,Finger,Andhra Pradesh,Guntur,10500,11525,11500
Turmeric,02-08-2024,Bulb,Andhra Pradesh,Guntur,11200,11361,11200
Turmeric,02-08-2024,Finger,Andhra Pradesh,Guntur,10400,11361,10400
Turmeric,02-07-2024,Finger,Andhra Pradesh,Guntur,11000,11000,11000
Turmeric,02-07-2024,Bulb,Andhra Pradesh,Guntur,11000,11000,11000
Turmeric,02-06-2024,Finger,Andhra Pradesh,Guntur,8600,10600,10600
Turmeric,02-06-2024,Bulb,Andhra Pradesh,Guntur,8600,10600,10600
Turmeric,02-02-2024,Finger,Andhra Pradesh,Guntur,9300,10775,10775
Turmeric,02-02-2024,Finger,Andhra Pradesh,Cuddapah,5348,9815,6815
Turmeric,02-02-2024,Bulb,Andhra Pradesh,Cuddapah,7148,7148,7148
Turmeric,02-02-2024,Bulb,Andhra Pradesh,Guntur,9300,9300,9300
Turmeric,02-01-2024,Finger,Andhra Pradesh,Guntur,10550,11550,10800
Turmeric,02-01-2024,Finger,Andhra Pradesh,Cuddapah,8612,11022,9292
Turmeric,02-01-2024,Bulb,Andhra Pradesh,Guntur,10550,11550,10800
Turmeric,02-01-2024,Bulb,Andhra Pradesh,Cuddapah,4045,10918,8825
Turmeric,31-01-2024,Bulb,Andhra Pradesh,Cuddapah,8789,8789,8789
Turmeric,31-01-2024,Bulb,Andhra Pradesh,Guntur,10800,11200,11000
Turmeric,31-01-2024,Finger,Andhra Pradesh,Guntur,9800,11200,9800
Turmeric,31-01-2024,Finger,Andhra Pradesh,Cuddapah,6115,10889,10822
Turmeric,30-01-2024,Bulb,Andhra Pradesh,Guntur,9100,11230,9500
Turmeric,30-01-2024,Finger,Andhra Pradesh,Guntur,9100,11230,10000
Turmeric,29-01-2024,Finger,Andhra Pradesh,Guntur,9325,11225,11225
Turmeric,29-01-2024,Bulb,Andhra Pradesh,Guntur,8000,11225,11225
Turmeric,25-01-2024,Finger,Andhra Pradesh,Guntur,9300,11125,11060
Turmeric,25-01-2024,Bulb,Andhra Pradesh,Guntur,9300,11125,10900
Turmeric,24-01-2024,Finger,Andhra Pradesh,Guntur,10200,10200,10200
Turmeric,24-01-2024,Bulb,Andhra Pradesh,Guntur,10200,10400,10200
Turmeric,23-01-2024,Bulb,Andhra Pradesh,Guntur,9400,9400,9400
Turmeric,23-01-2024,Finger,Andhra Pradesh,Guntur,9400,9400,9400
Turmeric,22-01-2024,Bulb,Andhra Pradesh,Guntur,8000,10150,10000
Turmeric,22-01-2024,Finger,Andhra Pradesh,Guntur,9400,10150,10001
Turmeric,19-01-2024,Bulb,Andhra Pradesh,Guntur,8500,10300,9850
Turmeric,19-01-2024,Finger,Andhra Pradesh,Guntur,8200,10300,10175
Turmeric,17-01-2024,Bulb,Andhra Pradesh,Guntur,8300,10200,10100
Turmeric,17-01-2024,Finger,Andhra Pradesh,Guntur,8300,10200,9975
Turmeric,01-12-2024,Bulb,Andhra Pradesh,Cuddapah,8800,10080,10080
Turmeric,01-12-2024,Finger,Andhra Pradesh,Cuddapah,9269,9659,9315
Turmeric,01-11-2024,Finger,Andhra Pradesh,Cuddapah,9269,9269,9269
Turmeric,01-11-2024,Bulb,Andhra Pradesh,Cuddapah,9079,10249,10229
Turmeric,28-12-2023,Finger,Andhra Pradesh,Guntur,8350,10700,10325
Turmeric,27-12-2023,Finger,Andhra Pradesh,Cuddapah,7500,10212,10035
Turmeric,27-12-2023,Bulb,Andhra Pradesh,Cuddapah,5665,10250,9893
Turmeric,22-12-2023,Bulb,Andhra Pradesh,Cuddapah,6048,10209,9819
Turmeric,22-12-2023,Finger,Andhra Pradesh,Cuddapah,7848,10419,9669
Turmeric,21-12-2023,Bulb,Andhra Pradesh,Guntur,10111,10460,10300
Turmeric,21-12-2023,Finger,Andhra Pradesh,Guntur,10111,10460,10460
Turmeric,21-12-2023,Finger,Andhra Pradesh,Cuddapah,9112,10412,9845
Turmeric,21-12-2023,Bulb,Andhra Pradesh,Cuddapah,4549,10212,9912
Turmeric,20-12-2023,Bulb,Andhra Pradesh,Cuddapah,10150,10150,10150
Turmeric,20-12-2023,Finger,Andhra Pradesh,Cuddapah,8879,8879,8879
Turmeric,19-12-2023,Finger,Andhra Pradesh,Cuddapah,4216,10100,10100
Turmeric,19-12-2023,Bulb,Andhra Pradesh,Cuddapah,8060,8060,8060
Turmeric,18-12-2023,Finger,Andhra Pradesh,Guntur,8550,10711,10150
Turmeric,18-12-2023,Bulb,Andhra Pradesh,Cuddapah,3500,9865,9750
Turmeric,18-12-2023,Finger,Andhra Pradesh,Cuddapah,3500,10612,10362
Turmeric,18-12-2023,Bulb,Andhra Pradesh,Guntur,8550,10700,10150
Turmeric,14-12-2023,Finger,Andhra Pradesh,Cuddapah,6800,10365,10365
Turmeric,14-12-2023,Bulb,Andhra Pradesh,Cuddapah,6800,10200,10200
Turmeric,13-12-2023,Finger,Andhra Pradesh,Cuddapah,10000,10300,10200
Turmeric,13-12-2023,Bulb,Andhra Pradesh,Cuddapah,6145,9825,9825
Turmeric,12-02-2023,Finger,Andhra Pradesh,Cuddapah,9825,9825,9825
Turmeric,12-02-2023,Bulb,Andhra Pradesh,Cuddapah,9865,9865,9865
Turmeric,12-01-2023,Finger,Andhra Pradesh,Cuddapah,9825,9825,9825
Turmeric,12-01-2023,Bulb,Andhra Pradesh,Cuddapah,9865,9865,9865
Turmeric,12-01-2023,Finger,Andhra Pradesh,Cuddapah,9825,9825,9825
Turmeric,12-01-2023,Bulb,Andhra Pradesh,Cuddapah,9865,9865,9865
Turmeric,28-11-2023,Finger,Andhra Pradesh,Cuddapah,9545,10209,9885
Turmeric,28-11-2023,Bulb,Andhra Pradesh,Cuddapah,9740,10209,9740
Turmeric,21-11-2023,Bulb,Andhra Pradesh,Cuddapah,9489,9489,9489
Turmeric,21-11-2023,Finger,Andhra Pradesh,Cuddapah,9535,9535,9535
